Player_ID,Name,Age,Nationality,Best Position,photoUrl
209729,B. McKay,25,Scotland,CAM,https://cdn.sofifa.com/players/209/729/21_60.png
222273,Jiang Zhipeng,31,China PR,LB,https://cdn.sofifa.com/players/222/273/21_60.png
223553,Serginho,35,Brazil,LW,https://cdn.sofifa.com/players/223/553/21_60.png
243521,I. Erquiaga,22,Argentina,LB,https://cdn.sofifa.com/players/243/521/21_60.png
209218,J. Al Hussien,37,Syria,CAM,https://cdn.sofifa.com/players/209/218/21_60.png
228674,G. Tigiev,25,Russia,LB,https://cdn.sofifa.com/players/228/674/21_60.png
223046,A. Çalık,26,Turkey,CB,https://cdn.sofifa.com/players/223/046/21_60.png
193602,M. Coronel,31,Argentina,CB,https://cdn.sofifa.com/players/193/602/21_60.png
199769,M. Potzmann,26,Austria,LM,https://cdn.sofifa.com/players/199/769/21_60.png
199491,Fran García,27,Spain,LB,https://cdn.sofifa.com/players/199/491/21_60.png
224067,J. Tverskov,27,Denmark,CB,https://cdn.sofifa.com/players/224/067/21_60.png
253251,J. Morel,22,Paraguay,CDM,https://cdn.sofifa.com/players/253/251/21_60.png
199748,J. Knudsen,27,Denmark,LB,https://cdn.sofifa.com/players/199/748/21_60.png
193860,T. Schick,30,Austria,RM,https://cdn.sofifa.com/players/193/860/21_60.png
202053,R. Miyaichi,27,Japan,RM,https://cdn.sofifa.com/players/202/053/21_60.png
213061,M. Kanazaki,31,Japan,ST,https://cdn.sofifa.com/players/213/061/21_60.png
223045,U. Çiftçi,28,Turkey,LB,https://cdn.sofifa.com/players/223/045/21_60.png
233029,R. Aliendro,29,Argentina,CM,https://cdn.sofifa.com/players/233/029/21_60.png
251717,S. Herreyra,27,Ecuador,CB,https://cdn.sofifa.com/players/251/717/21_60.png
223566,W. Dammers,25,Netherlands,CB,https://cdn.sofifa.com/players/223/566/21_60.png
218431,A. El Solia,31,Egypt,CDM,https://cdn.sofifa.com/players/218/431/21_60.png
204350,A. Trajkovski,27,North Macedonia,CAM,https://cdn.sofifa.com/players/204/350/21_60.png
233790,Thiago Martins,25,Brazil,CB,https://cdn.sofifa.com/players/233/790/21_60.png
213570,S. O'Donnell,28,Scotland,RB,https://cdn.sofifa.com/players/213/570/21_60.png
229702,J. Mees,24,Germany,CAM,https://cdn.sofifa.com/players/229/702/21_60.png
233544,K. Malinov,26,Bulgaria,CDM,https://cdn.sofifa.com/players/233/544/21_60.png
247880,D. Valdez,26,Paraguay,CDM,https://cdn.sofifa.com/players/247/880/21_60.png
258376,J. Benguche,24,Honduras,ST,https://cdn.sofifa.com/players/258/376/21_60.png
209737,Éverton Luiz,32,Brazil,CDM,https://cdn.sofifa.com/players/209/737/21_60.png
224841,K. Diks,23,Netherlands,RB,https://cdn.sofifa.com/players/224/841/21_60.png
230473,Hedson Porfírio,24,Brazil,LW,https://cdn.sofifa.com/players/230/473/21_60.png
233545,A. Nedyalkov,27,Bulgaria,LB,https://cdn.sofifa.com/players/233/545/21_60.png
208714,D. Grigore,33,Romania,CB,https://cdn.sofifa.com/players/208/714/21_60.png
209738,A. Cadavid,34,Colombia,CB,https://cdn.sofifa.com/players/209/738/21_60.png
223818,João Afonso,30,Portugal,CB,https://cdn.sofifa.com/players/223/818/21_60.png
173130,M. Scozzarella,32,Italy,RM,https://cdn.sofifa.com/players/173/130/21_60.png
244042,M. Djitté,20,Senegal,ST,https://cdn.sofifa.com/players/244/042/21_60.png
157515,E. Velarde,34,Mexico,LB,https://cdn.sofifa.com/players/157/515/21_60.png
234059,J. Chancellor,28,Venezuela,CB,https://cdn.sofifa.com/players/234/059/21_60.png
234827,J. Rasmussen,23,Denmark,CB,https://cdn.sofifa.com/players/234/827/21_60.png
184139,Ricardo Ferreira,30,Portugal,GK,https://cdn.sofifa.com/players/184/139/21_60.png
198220,M. Bourabia,28,Morocco,CM,https://cdn.sofifa.com/players/198/220/21_60.png
145996,Seoane,37,Spain,CDM,https://cdn.sofifa.com/players/145/996/21_60.png
218188,S. Torales,28,Paraguay,CM,https://cdn.sofifa.com/players/218/188/21_60.png
238924,D. Keita-Ruel,30,France,ST,https://cdn.sofifa.com/players/238/924/21_60.png
211021,P. Bråtveit,24,Norway,GK,https://cdn.sofifa.com/players/211/021/21_60.png
214606,S. Pérez,27,Colombia,CM,https://cdn.sofifa.com/players/214/606/21_60.png
215374,S. Hogan,28,Republic of Ireland,ST,https://cdn.sofifa.com/players/215/374/21_60.png
155463,V. Găman,31,Romania,CB,https://cdn.sofifa.com/players/155/463/21_60.png
211783,Bruno Mendes,25,Brazil,ST,https://cdn.sofifa.com/players/211/783/21_60.png
204367,B. van Leer,28,Netherlands,GK,https://cdn.sofifa.com/players/204/367/21_60.png
230489,Diogildo Peixe,20,Brazil,RW,https://cdn.sofifa.com/players/230/489/21_60.png
192071,M. D'Alessandro,29,Italy,LM,https://cdn.sofifa.com/players/192/071/21_60.png
232786,K. Endo,22,Japan,RM,https://cdn.sofifa.com/players/232/786/21_60.png
239439,P. Płacheta,22,Poland,LM,https://cdn.sofifa.com/players/239/439/21_60.png
237647,A. Hrustić,23,Australia,CAM,https://cdn.sofifa.com/players/237/647/21_60.png
157528,M. Stoppelkamp,33,Germany,RM,https://cdn.sofifa.com/players/157/528/21_60.png
169808,U. Emanuelson,34,Netherlands,CAM,https://cdn.sofifa.com/players/169/808/21_60.png
236624,A. Barkok,22,Germany,CAM,https://cdn.sofifa.com/players/236/624/21_60.png
242768,G. Kharaishvili,23,Georgia,CAM,https://cdn.sofifa.com/players/242/768/21_60.png
246352,Guillamón,20,Spain,CB,https://cdn.sofifa.com/players/246/352/21_60.png
183632,R. Tesche,33,Germany,CDM,https://cdn.sofifa.com/players/183/632/21_60.png
208977,F. Al Muwallad,25,Saudi Arabia,RM,https://cdn.sofifa.com/players/208/977/21_60.png
241489,Nolaskoain,21,Spain,CM,https://cdn.sofifa.com/players/241/489/21_60.png
199762,K. Drygas,28,Poland,CM,https://cdn.sofifa.com/players/199/762/21_60.png
207954,B. Behrendt,28,Germany,CB,https://cdn.sofifa.com/players/207/954/21_60.png
203862,H. Silva,28,Argentina,CB,https://cdn.sofifa.com/players/203/862/21_60.png
242265,M. Obafemi,19,Republic of Ireland,ST,https://cdn.sofifa.com/players/242/265/21_60.png
213591,J. Cornejo,29,Chile,LB,https://cdn.sofifa.com/players/213/591/21_60.png
239186,Aylton Boa Morte,26,Portugal,LW,https://cdn.sofifa.com/players/239/186/21_60.png
258390,I. Grbić,24,Croatia,GK,https://cdn.sofifa.com/players/258/390/21_60.png
200535,T. Antonis,26,Australia,CAM,https://cdn.sofifa.com/players/200/535/21_60.png
220246,B. Mkhwanazi,30,South Africa,CB,https://cdn.sofifa.com/players/220/246/21_60.png
215383,A. Ndour,26,Senegal,LB,https://cdn.sofifa.com/players/215/383/21_60.png
163156,R. Keogh,33,Republic of Ireland,CB,https://cdn.sofifa.com/players/163/156/21_60.png
213332,Bressan,27,Brazil,CB,https://cdn.sofifa.com/players/213/332/21_60.png
230995,S. Sarr,24,Senegal,CB,https://cdn.sofifa.com/players/230/995/21_60.png
212819,K. Nagai,31,Japan,RW,https://cdn.sofifa.com/players/212/819/21_60.png
242514,F. Plach,28,Slovakia,GK,https://cdn.sofifa.com/players/242/514/21_60.png
240168,J. Arias,27,Uruguay,ST,https://cdn.sofifa.com/players/240/168/21_60.png
230226,Charles de Breito,32,Brazil,CDM,https://cdn.sofifa.com/players/230/226/21_60.png
231512,L. Kelly,21,England,LB,https://cdn.sofifa.com/players/231/512/21_60.png
183645,C. Ramsebner,31,Austria,CB,https://cdn.sofifa.com/players/183/645/21_60.png
222041,L. Boyé,24,Argentina,ST,https://cdn.sofifa.com/players/222/041/21_60.png
230490,Sandro Maceira,28,Brazil,RM,https://cdn.sofifa.com/players/230/490/21_60.png
241498,R. Ibarra,25,Ecuador,RM,https://cdn.sofifa.com/players/241/498/21_60.png
253530,A. Salazar,25,Peru,RWB,https://cdn.sofifa.com/players/253/530/21_60.png
191066,F. Kroos,29,Germany,CM,https://cdn.sofifa.com/players/191/066/21_60.png
237662,B. Lennon,22,United States,RWB,https://cdn.sofifa.com/players/237/662/21_60.png
216155,H. Cornick,25,England,ST,https://cdn.sofifa.com/players/216/155/21_60.png
218971,S. Gbohouo,31,Ivory Coast,GK,https://cdn.sofifa.com/players/218/971/21_60.png
159067,J. Olivera,38,Uruguay,ST,https://cdn.sofifa.com/players/159/067/21_60.png
227675,M. Johnson,29,England,LWB,https://cdn.sofifa.com/players/227/675/21_60.png
228699,D. Wouters,23,Belgium,CDM,https://cdn.sofifa.com/players/228/699/21_60.png
234587,J. Leiva,26,Chile,CAM,https://cdn.sofifa.com/players/234/587/21_60.png
173147,D. Dessena,33,Italy,CDM,https://cdn.sofifa.com/players/173/147/21_60.png
241499,C. Garcés,30,Ecuador,ST,https://cdn.sofifa.com/players/241/499/21_60.png
214876,J. Marriott,25,England,ST,https://cdn.sofifa.com/players/214/876/21_60.png
239708,M. Raguž,22,Austria,ST,https://cdn.sofifa.com/players/239/708/21_60.png
245084,M. Busi,20,Belgium,RB,https://cdn.sofifa.com/players/245/084/21_60.png
211037,De La Hoz,28,Spain,CDM,https://cdn.sofifa.com/players/211/037/21_60.png
225629,T. Valls,24,France,CM,https://cdn.sofifa.com/players/225/629/21_60.png
234333,M. Maolida,21,France,CAM,https://cdn.sofifa.com/players/234/333/21_60.png
238941,J. Balkovec,25,Slovenia,LB,https://cdn.sofifa.com/players/238/941/21_60.png
243549,M. Hosseini,24,Iran,CB,https://cdn.sofifa.com/players/243/549/21_60.png
209758,V. Alvarado,27,United States,CB,https://cdn.sofifa.com/players/209/758/21_60.png
207454,P. Rodríguez,30,Argentina,LW,https://cdn.sofifa.com/players/207/454/21_60.png
158543,O. Peralta,36,Mexico,ST,https://cdn.sofifa.com/players/158/543/21_60.png
214110,J. Cuadrado,35,Colombia,GK,https://cdn.sofifa.com/players/214/110/21_60.png
230472,Renaldo Justinho,24,Brazil,LW,https://cdn.sofifa.com/players/230/472/21_60.png
239431,I. Maela,27,South Africa,LB,https://cdn.sofifa.com/players/239/431/21_60.png
254062,K. Minda,21,Ecuador,RB,https://cdn.sofifa.com/players/254/062/21_60.png
253286,M. Zunino,30,Uruguay,RM,https://cdn.sofifa.com/players/253/286/21_60.png
215650,L. Bijker,27,Netherlands,LB,https://cdn.sofifa.com/players/215/650/21_60.png
219746,D. Torres,27,Chile,LWB,https://cdn.sofifa.com/players/219/746/21_60.png
214371,J. Arboleda,30,Colombia,RB,https://cdn.sofifa.com/players/214/371/21_60.png
179811,B. Capon,32,Belgium,RB,https://cdn.sofifa.com/players/179/811/21_60.png
214884,M. Nalepa,27,Poland,CB,https://cdn.sofifa.com/players/214/884/21_60.png
238692,K. Gjasula,30,Albania,CB,https://cdn.sofifa.com/players/238/692/21_60.png
254052,N. Guirin,25,Uruguay,GK,https://cdn.sofifa.com/players/254/052/21_60.png
205669,Luís Martins,28,Portugal,LB,https://cdn.sofifa.com/players/205/669/21_60.png
225381,J. Petriccione,25,Italy,CM,https://cdn.sofifa.com/players/225/381/21_60.png
199526,B. Megyeri,30,Hungary,GK,https://cdn.sofifa.com/players/199/526/21_60.png
243558,Óscar Valentín,25,Spain,CDM,https://cdn.sofifa.com/players/243/558/21_60.png
246118,U. Meraş,24,Turkey,LB,https://cdn.sofifa.com/players/246/118/21_60.png
219751,Alex Soares,29,Portugal,CM,https://cdn.sofifa.com/players/219/751/21_60.png
201085,S. Allan,28,Scotland,CAM,https://cdn.sofifa.com/players/201/085/21_60.png
169575,L. Peltier,33,England,CB,https://cdn.sofifa.com/players/169/575/21_60.png
242280,L. Ferguson,20,Scotland,CAM,https://cdn.sofifa.com/players/242/280/21_60.png
244840,L. Czyborra,21,Germany,LWB,https://cdn.sofifa.com/players/244/840/21_60.png
136553,Lee Dong Gook,41,Korea Republic,ST,https://cdn.sofifa.com/players/136/553/21_60.png
220521,M. Bălașa,25,Romania,CB,https://cdn.sofifa.com/players/220/521/21_60.png
230506,Adão Salvadaldo,24,Brazil,ST,https://cdn.sofifa.com/players/230/506/21_60.png
230515,Vagnão Junior,28,Brazil,LM,https://cdn.sofifa.com/players/230/515/21_60.png
252275,N. Šipčić,25,Serbia,CB,https://cdn.sofifa.com/players/252/275/21_60.png
225652,G. Pușcaș,24,Romania,ST,https://cdn.sofifa.com/players/225/652/21_60.png
229236,M. Udol,24,France,CB,https://cdn.sofifa.com/players/229/236/21_60.png
228732,H. Moukoudi,22,Cameroon,CB,https://cdn.sofifa.com/players/228/732/21_60.png
229500,Jaquité,24,Guinea Bissau,RB,https://cdn.sofifa.com/players/229/500/21_60.png
214114,L. Murillo,29,Colombia,LB,https://cdn.sofifa.com/players/214/114/21_60.png
213602,O. Bosso,26,Chile,RB,https://cdn.sofifa.com/players/213/602/21_60.png
243553,Paris Adot,30,Spain,RB,https://cdn.sofifa.com/players/243/553/21_60.png
233825,N. Leguizamón,25,Argentina,ST,https://cdn.sofifa.com/players/233/825/21_60.png
213615,R. Williams,28,South Africa,GK,https://cdn.sofifa.com/players/213/615/21_60.png
213871,K. Junker,26,Denmark,ST,https://cdn.sofifa.com/players/213/871/21_60.png
207984,A. González,25,Mexico,CAM,https://cdn.sofifa.com/players/207/984/21_60.png
210544,Willyan,26,Brazil,RM,https://cdn.sofifa.com/players/210/544/21_60.png
221552,S. Nilsen,28,Norway,CDM,https://cdn.sofifa.com/players/221/552/21_60.png
223344,Wei Shihao,25,China PR,CAM,https://cdn.sofifa.com/players/223/344/21_60.png
226416,R. Noya,30,Argentina,CB,https://cdn.sofifa.com/players/226/416/21_60.png
237424,Paik Seung Ho,23,Korea Republic,CAM,https://cdn.sofifa.com/players/237/424/21_60.png
203889,Y. Touzghar,33,Tunisia,ST,https://cdn.sofifa.com/players/203/889/21_60.png
213105,L. Evans,25,Wales,CM,https://cdn.sofifa.com/players/213/105/21_60.png
214129,S. Barreiro,26,Colombia,CB,https://cdn.sofifa.com/players/214/129/21_60.png
178033,G. Obertan,31,France,RM,https://cdn.sofifa.com/players/178/033/21_60.png
180337,M. Vanhamel,30,Belgium,GK,https://cdn.sofifa.com/players/180/337/21_60.png
191089,C. Wickham,27,England,ST,https://cdn.sofifa.com/players/191/089/21_60.png
231538,B. Blasi,24,Argentina,CB,https://cdn.sofifa.com/players/231/538/21_60.png
182130,K. Németh,31,Hungary,CF,https://cdn.sofifa.com/players/182/130/21_60.png
192370,M. Formica,32,Argentina,CAM,https://cdn.sofifa.com/players/192/370/21_60.png
223603,F. Bredlow,25,Germany,GK,https://cdn.sofifa.com/players/223/603/21_60.png
197996,E. Larsson,28,Sweden,RB,https://cdn.sofifa.com/players/197/996/21_60.png
214379,A. Rodríguez,31,Colombia,ST,https://cdn.sofifa.com/players/214/379/21_60.png
229728,F. Kamberi,25,Switzerland,ST,https://cdn.sofifa.com/players/229/728/21_60.png
241002,E. Sabbi,22,United States,CAM,https://cdn.sofifa.com/players/241/002/21_60.png
243552,Limones,33,Spain,GK,https://cdn.sofifa.com/players/243/552/21_60.png
212321,J. Meffert,25,Germany,CDM,https://cdn.sofifa.com/players/212/321/21_60.png
226401,K. Dowell,22,England,CAM,https://cdn.sofifa.com/players/226/401/21_60.png
234108,G. Maroni,21,Argentina,CAM,https://cdn.sofifa.com/players/234/108/21_60.png
216701,H. Menosse,33,Uruguay,CB,https://cdn.sofifa.com/players/216/701/21_60.png
227655,M. Dugandžić,26,Croatia,ST,https://cdn.sofifa.com/players/227/655/21_60.png
184696,F. Santos,33,Mexico,RM,https://cdn.sofifa.com/players/184/696/21_60.png
252022,G. Athanasiadis,27,Greece,GK,https://cdn.sofifa.com/players/252/022/21_60.png
189558,B. Salamon,29,Poland,CB,https://cdn.sofifa.com/players/189/558/21_60.png
226167,J. Dehm,24,Germany,RWB,https://cdn.sofifa.com/players/226/167/21_60.png
232823,H. Kawabe,24,Japan,CAM,https://cdn.sofifa.com/players/232/823/21_60.png
234359,Andoni López,24,Spain,LB,https://cdn.sofifa.com/players/234/359/21_60.png
251511,M. Zeghba,29,Algeria,GK,https://cdn.sofifa.com/players/251/511/21_60.png
193143,Roderick Miranda,29,Portugal,CB,https://cdn.sofifa.com/players/193/143/21_60.png
259191,M. Al-Tamari,23,Jordan,CAM,https://cdn.sofifa.com/players/259/191/21_60.png
198776,J. Williams,26,Wales,CAM,https://cdn.sofifa.com/players/198/776/21_60.png
193147,A. Gonçalves,34,France,CDM,https://cdn.sofifa.com/players/193/147/21_60.png
244344,G. Masouras,23,Greece,RB,https://cdn.sofifa.com/players/244/344/21_60.png
245368,G. Yalçın,21,Turkey,ST,https://cdn.sofifa.com/players/245/368/21_60.png
230265,João Barnierie,24,Brazil,CB,https://cdn.sofifa.com/players/230/265/21_60.png
220029,S. Khaoui,25,Tunisia,CAM,https://cdn.sofifa.com/players/220/029/21_60.png
242041,M. Dräger,24,Tunisia,RB,https://cdn.sofifa.com/players/242/041/21_60.png
224890,Miguel Cardoso,26,Portugal,CAM,https://cdn.sofifa.com/players/224/890/21_60.png
235642,R. Yates,22,England,CDM,https://cdn.sofifa.com/players/235/642/21_60.png
239738,J. Angulo,22,Mexico,LB,https://cdn.sofifa.com/players/239/738/21_60.png
192634,Marc Mateu,30,Spain,CM,https://cdn.sofifa.com/players/192/634/21_60.png
200059,C. Coosemans,27,Belgium,GK,https://cdn.sofifa.com/players/200/059/21_60.png
208507,Dani Barrio,33,Spain,GK,https://cdn.sofifa.com/players/208/507/21_60.png
211323,Pol García,25,Spain,CB,https://cdn.sofifa.com/players/211/323/21_60.png
237152,D. Irandust,22,Sweden,CAM,https://cdn.sofifa.com/players/237/152/21_60.png
211840,M. Hartmann,32,Germany,CB,https://cdn.sofifa.com/players/211/840/21_60.png
221024,A. Sørensen,24,Denmark,CB,https://cdn.sofifa.com/players/221/024/21_60.png
200271,Diogo Salomão,31,Portugal,LW,https://cdn.sofifa.com/players/200/271/21_60.png
230774,J. Clarke-Salter,22,England,CB,https://cdn.sofifa.com/players/230/774/21_60.png
207734,Paulinho,25,Brazil,CAM,https://cdn.sofifa.com/players/207/734/21_60.png
235125,J. Esquivel,22,Mexico,CDM,https://cdn.sofifa.com/players/235/125/21_60.png
247156,F. Mura,21,Argentina,LB,https://cdn.sofifa.com/players/247/156/21_60.png
228221,Bernabé,27,Spain,GK,https://cdn.sofifa.com/players/228/221/21_60.png
231549,J. Angulo,25,Ecuador,ST,https://cdn.sofifa.com/players/231/549/21_60.png
168317,H. Goitom,35,Eritrea,ST,https://cdn.sofifa.com/players/168/317/21_60.png
251517,J. Gvardiol,18,Croatia,CB,https://cdn.sofifa.com/players/251/517/21_60.png
252541,J. Chotard,18,France,CM,https://cdn.sofifa.com/players/252/541/21_60.png
199550,B. Martins Indi,28,Netherlands,CB,https://cdn.sofifa.com/players/199/550/21_60.png
220030,G. Paquiez,26,France,RB,https://cdn.sofifa.com/players/220/030/21_60.png
164478,C. Obasi,34,Nigeria,ST,https://cdn.sofifa.com/players/164/478/21_60.png
230526,Kaio Figueiras,28,Brazil,LB,https://cdn.sofifa.com/players/230/526/21_60.png
253822,S. Assís,27,Uruguay,CDM,https://cdn.sofifa.com/players/253/822/21_60.png
196991,C. Diandy,29,Senegal,CDM,https://cdn.sofifa.com/players/196/991/21_60.png
206207,W. Zahibo,26,Central African Republic,CB,https://cdn.sofifa.com/players/206/207/21_60.png
216191,Dankler,28,Brazil,CB,https://cdn.sofifa.com/players/216/191/21_60.png
234111,D. Turnbull,20,Scotland,CAM,https://cdn.sofifa.com/players/234/111/21_60.png
251775,Paulinho,23,Brazil,RM,https://cdn.sofifa.com/players/251/775/21_60.png
212608,J. Mombris,32,Madagascar,LB,https://cdn.sofifa.com/players/212/608/21_60.png
215168,J. Garro,27,Argentina,LM,https://cdn.sofifa.com/players/215/168/21_60.png
241536,M. Sarkaria,23,Austria,CAM,https://cdn.sofifa.com/players/241/536/21_60.png
202113,M. Odubajo,26,England,RWB,https://cdn.sofifa.com/players/202/113/21_60.png
186941,R. Wolf,32,Germany,GK,https://cdn.sofifa.com/players/186/941/21_60.png
209281,Y. Al Shehri,30,Saudi Arabia,RM,https://cdn.sofifa.com/players/209/281/21_60.png
221564,N. Leiva,23,Spain,CAM,https://cdn.sofifa.com/players/221/564/21_60.png
209532,D. Bachmann,25,Austria,GK,https://cdn.sofifa.com/players/209/532/21_60.png
204412,G. Saville,27,Northern Ireland,CM,https://cdn.sofifa.com/players/204/412/21_60.png
197240,N. Besara,29,Sweden,CAM,https://cdn.sofifa.com/players/197/240/21_60.png
214313,J. Delgado,27,Chile,RM,https://cdn.sofifa.com/players/214/313/21_60.png
148403,Luíz Carlos,34,Brazil,CDM,https://cdn.sofifa.com/players/148/403/21_60.png
236072,Daniel Mestrança,24,Brazil,LB,https://cdn.sofifa.com/players/236/072/21_60.png
253061,B. Rodríguez,20,Uruguay,RM,https://cdn.sofifa.com/players/253/061/21_60.png
223875,Y. Bammou,28,Morocco,ST,https://cdn.sofifa.com/players/223/875/21_60.png
229251,V. Mogoș,27,Romania,RM,https://cdn.sofifa.com/players/229/251/21_60.png
214404,V. Huerta,26,Chile,CB,https://cdn.sofifa.com/players/214/404/21_60.png
214916,F. Cordero,32,Chile,LB,https://cdn.sofifa.com/players/214/916/21_60.png
226436,H. ter Avest,23,Netherlands,RWB,https://cdn.sofifa.com/players/226/436/21_60.png
168580,A. Rodríguez,36,Peru,CB,https://cdn.sofifa.com/players/168/580/21_60.png
232329,K. Kanatsızkuş,23,Turkey,ST,https://cdn.sofifa.com/players/232/329/21_60.png
204677,Oriol Rosell,27,Spain,CDM,https://cdn.sofifa.com/players/204/677/21_60.png
231301,E. Saavedra,24,Bolivia,RB,https://cdn.sofifa.com/players/231/301/21_60.png
178565,B. Urribarri,33,Argentina,LB,https://cdn.sofifa.com/players/178/565/21_60.png
252037,Fábio Silva,17,Portugal,ST,https://cdn.sofifa.com/players/252/037/21_60.png
252293,I. Jakobs,20,Germany,LM,https://cdn.sofifa.com/players/252/293/21_60.png
147846,M. Constantin,35,Romania,CB,https://cdn.sofifa.com/players/147/846/21_60.png
233884,C. Pickel,23,Switzerland,CDM,https://cdn.sofifa.com/players/233/884/21_60.png
206472,Ko Kwang Min,31,Korea Republic,LM,https://cdn.sofifa.com/players/206/472/21_60.png
253320,A. Manchot,31,Argentina,CB,https://cdn.sofifa.com/players/253/320/21_60.png
215177,F. Cerro,32,Argentina,CDM,https://cdn.sofifa.com/players/215/177/21_60.png
226697,M. Laínez,24,Mexico,LM,https://cdn.sofifa.com/players/226/697/21_60.png
232081,R. Laryea,25,Canada,RM,https://cdn.sofifa.com/players/232/081/21_60.png
232849,R. Ogawa,23,Japan,LWB,https://cdn.sofifa.com/players/232/849/21_60.png
234129,D. Sinik,21,Turkey,RM,https://cdn.sofifa.com/players/234/129/21_60.png
232861,K. Mizunuma,30,Japan,RM,https://cdn.sofifa.com/players/232/861/21_60.png
240795,Rodrigão,24,Brazil,CB,https://cdn.sofifa.com/players/240/795/21_60.png
242075,J. Sargent,20,United States,ST,https://cdn.sofifa.com/players/242/075/21_60.png
180635,T. Elphick,32,England,CB,https://cdn.sofifa.com/players/180/635/21_60.png
186267,V. Hedenstad,29,Norway,RB,https://cdn.sofifa.com/players/186/267/21_60.png
214659,N. Freire,26,Argentina,CB,https://cdn.sofifa.com/players/214/659/21_60.png
198019,P. Testroet,29,Germany,ST,https://cdn.sofifa.com/players/198/019/21_60.png
251266,Y. Vorogovskiy,23,Kazakhstan,LWB,https://cdn.sofifa.com/players/251/266/21_60.png
241026,T. Chancalay,21,Argentina,CAM,https://cdn.sofifa.com/players/241/026/21_60.png
254347,A. Ramúa,33,Argentina,CAM,https://cdn.sofifa.com/players/254/347/21_60.png
194956,Edgar Costa,33,Portugal,RM,https://cdn.sofifa.com/players/194/956/21_60.png
220045,C. Mahoney,23,England,RW,https://cdn.sofifa.com/players/220/045/21_60.png
237453,A. Onaiwu,24,Japan,ST,https://cdn.sofifa.com/players/237/453/21_60.png
238989,R. Rep,30,Slovenia,CAM,https://cdn.sofifa.com/players/238/989/21_60.png
190093,Dani Castellano,32,Spain,LB,https://cdn.sofifa.com/players/190/093/21_60.png
234894,E. Bohinen,21,Norway,CM,https://cdn.sofifa.com/players/234/894/21_60.png
258958,O. Filippov,27,Ukraine,ST,https://cdn.sofifa.com/players/258/958/21_60.png
201103,Diego Rigonato,32,Brazil,CAM,https://cdn.sofifa.com/players/201/103/21_60.png
212879,S. Michel,29,Germany,ST,https://cdn.sofifa.com/players/212/879/21_60.png
220815,J. Narváez,25,Colombia,CAM,https://cdn.sofifa.com/players/220/815/21_60.png
236943,A. Chalá,24,Ecuador,LB,https://cdn.sofifa.com/players/236/943/21_60.png
238479,Renê Santos,28,Brazil,CB,https://cdn.sofifa.com/players/238/479/21_60.png
199568,K. Lamprou,28,Greece,GK,https://cdn.sofifa.com/players/199/568/21_60.png
225168,V. Jacob,26,France,CAM,https://cdn.sofifa.com/players/225/168/21_60.png
253328,C. Arboleda,28,Ecuador,LM,https://cdn.sofifa.com/players/253/328/21_60.png
210833,R. Improta,26,Italy,LM,https://cdn.sofifa.com/players/210/833/21_60.png
211089,T. Peyre,27,France,CB,https://cdn.sofifa.com/players/211/089/21_60.png
214929,Francisco Varela,25,Spain,LWB,https://cdn.sofifa.com/players/214/929/21_60.png
204682,Rafael Lopes,28,Portugal,ST,https://cdn.sofifa.com/players/204/682/21_60.png
189065,F. Renzetti,32,Italy,LB,https://cdn.sofifa.com/players/189/065/21_60.png
253321,M. Corozo,27,Ecuador,ST,https://cdn.sofifa.com/players/253/321/21_60.png
167812,S. Kaya,29,Turkey,CB,https://cdn.sofifa.com/players/167/812/21_60.png
237442,Eric Curbelo,26,Spain,RB,https://cdn.sofifa.com/players/237/442/21_60.png
237248,G. Berterame,21,Argentina,ST,https://cdn.sofifa.com/players/237/248/21_60.png
206492,A. Sané,27,Senegal,ST,https://cdn.sofifa.com/players/206/492/21_60.png
177564,Bellvís,35,Spain,LB,https://cdn.sofifa.com/players/177/564/21_60.png
199051,Yohan Tavares,32,Portugal,CB,https://cdn.sofifa.com/players/199/051/21_60.png
219546,J. Murillo,26,Colombia,CB,https://cdn.sofifa.com/players/219/546/21_60.png
214933,D. Rodríguez,31,Argentina,GK,https://cdn.sofifa.com/players/214/933/21_60.png
219285,B. Beckeles,34,Honduras,RB,https://cdn.sofifa.com/players/219/285/21_60.png
229270,M. Lemos,24,Uruguay,CB,https://cdn.sofifa.com/players/229/270/21_60.png
222875,J. Kayembe,25,Belgium,LB,https://cdn.sofifa.com/players/222/875/21_60.png
176790,S. Aigner,32,Germany,RM,https://cdn.sofifa.com/players/176/790/21_60.png
243862,J. Igbekeme,24,Nigeria,CDM,https://cdn.sofifa.com/players/243/862/21_60.png
229271,P. Köpke,24,Germany,ST,https://cdn.sofifa.com/players/229/271/21_60.png
239768,A. Czerwiński,27,Poland,RB,https://cdn.sofifa.com/players/239/768/21_60.png
193688,N. Backman,31,Sweden,CB,https://cdn.sofifa.com/players/193/688/21_60.png
212121,J. Vanlerberghe,24,Belgium,CDM,https://cdn.sofifa.com/players/212/121/21_60.png
183449,J. Jacobson,33,Wales,LB,https://cdn.sofifa.com/players/183/449/21_60.png
193177,A. Traoré,30,Ivory Coast,LB,https://cdn.sofifa.com/players/193/177/21_60.png
220826,L. Vásquez,28,Colombia,CDM,https://cdn.sofifa.com/players/220/826/21_60.png
204445,M. Smith,31,Northern Ireland,RB,https://cdn.sofifa.com/players/204/445/21_60.png
219803,D. Cavaré,25,France,CB,https://cdn.sofifa.com/players/219/803/21_60.png
235456,J. Bellegarde,22,France,CAM,https://cdn.sofifa.com/players/235/456/21_60.png
