Player_ID,Club_ID,Value_Num_in_EUR,Wage_Num_in_EUR,Release Clause_Num_in_EUR,OVA,POT,Age
247030,137,9500000,1000,21600000,76,79,26
225782,15,16000000,52000,21000000,76,84,22
216054,130,6000000,17000,8400000,76,76,30
226045,152,9000000,37000,16000000,76,77,25
183285,46,6000000,44000,11400000,76,76,30
173546,46,5000000,44000,10500000,76,76,31
212204,80,8000000,22000,11800000,76,78,27
186351,79,6500000,13000,9100000,76,76,30
218066,103,9000000,55000,0,76,77,27
208621,76,7500000,21000,15800000,76,76,29
229359,45,5500000,21000,11600000,76,76,31
164859,98,6000000,66000,0,76,76,31
237556,65,8500000,51000,16800000,76,79,26
211454,15,7500000,60000,15800000,76,77,27
192722,86,4700000,30000,9400000,76,76,33
199935,173,6500000,10000,10100000,76,76,29
189908,170,6000000,24000,12200000,76,78,29
215270,228,7500000,10000,12000000,76,76,28
204757,45,6500000,21000,12600000,76,76,30
201939,20,7000000,29000,0,76,76,27
234711,49,15000000,35000,20900000,76,83,22
210136,90,9000000,950,19300000,76,79,26
202201,148,6500000,26000,12600000,76,76,28
219862,229,9000000,6000,13300000,76,77,27
226515,140,6500000,24000,14000000,76,76,28
229862,73,15000000,23000,24200000,76,83,23
215785,107,10000000,46000,0,76,79,25
212623,33,11000000,22000,21800000,76,80,24
177358,75,6500000,30000,12400000,76,76,30
206591,44,8000000,47000,14200000,76,77,26
233500,79,12500000,12000,16800000,75,84,21
186115,102,4800000,61000,11000000,75,75,30
197891,37,6000000,22000,14700000,75,75,27
232487,230,6000000,21000,13100000,75,76,27
184606,231,3700000,13000,9200000,75,75,32
187421,220,3900000,16000,8500000,75,75,31
200223,200,6500000,16000,11800000,75,76,26
244253,41,12500000,26000,25300000,75,86,22
189725,133,5500000,18000,10800000,75,75,30
200478,39,5500000,37000,12400000,75,75,28
220702,156,7000000,20000,15900000,75,78,26
226078,93,6500000,51000,15800000,75,76,25
210450,140,6500000,22000,15600000,75,78,26
220948,90,4800000,950,12100000,75,75,29
221714,232,11500000,44000,19000000,75,82,24
230423,110,4900000,24000,11400000,75,75,28
236817,212,8000000,15000,18700000,75,81,24
146947,47,6500000,22000,16300000,75,76,27
251412,76,8000000,18000,19600000,75,79,24
211999,148,6500000,23000,14100000,75,78,26
201862,14,4600000,76000,10500000,75,75,30
236311,25,8000000,25000,15100000,75,79,24
137494,149,2400000,10000,4800000,75,75,35
222994,93,6500000,44000,14800000,75,78,26
233493,135,7500000,27000,13300000,75,79,22
212245,49,7500000,38000,14200000,75,78,26
183569,6,4800000,60000,9900000,75,75,31
176915,192,2600000,27000,7000000,75,75,34
212755,78,6500000,15000,11100000,75,78,25
235794,46,12500000,40000,21000000,75,83,22
211231,120,6500000,22000,16300000,75,78,27
205083,146,4600000,18000,11000000,75,75,31
228386,118,7500000,1000,17400000,75,80,24
215322,160,7000000,12000,11700000,75,78,26
199792,233,5500000,9000,7800000,75,75,30
172143,64,2600000,17000,5800000,75,75,34
220932,93,3700000,36000,8600000,75,75,30
214639,45,3800000,20000,10300000,75,75,31
186990,152,4300000,29000,9800000,75,76,29
226414,140,8500000,21000,18700000,75,80,24
193133,92,5500000,18000,11700000,75,75,29
170084,46,1800000,34000,6800000,75,75,33
206152,179,3500000,13000,5500000,75,75,33
230401,218,5500000,12000,12400000,75,75,24
237383,11,12000000,46000,17100000,75,83,21
198683,107,6000000,21000,12600000,75,75,28
225562,19,7500000,26000,18500000,75,78,25
224538,231,7500000,15000,18500000,75,78,25
211738,116,5000000,17000,10300000,75,77,27
232226,90,2800000,750,8800000,75,75,32
205850,25,4800000,32000,10200000,75,75,31
186648,234,4800000,17000,8800000,75,75,30
215064,197,5500000,27000,11100000,75,75,30
181271,235,4700000,1000,13200000,75,75,31
231936,96,12000000,38000,20000000,75,84,22
235008,202,12500000,9000,18000000,75,84,23
239872,236,5500000,14000,0,75,77,28
206594,96,6500000,46000,15800000,75,76,25
164376,234,2700000,20000,5600000,75,75,34
230402,69,6500000,28000,13500000,75,75,20
230427,69,6500000,29000,13500000,75,75,24
172316,45,2900000,20000,6300000,75,75,33
224294,168,8500000,13000,17800000,75,80,23
235042,122,4400000,27000,10000000,75,75,32
216335,70,0,0,0,75,75,30
196934,95,6000000,53000,13300000,75,75,27
225028,45,6500000,22000,16300000,75,76,27
212023,237,5500000,10000,9800000,75,75,29
181318,107,5500000,19000,10800000,75,75,30
230213,71,6000000,26000,12400000,75,75,24
219717,114,6500000,12000,0,75,76,25
235844,26,10500000,12000,13600000,75,82,22
208449,162,5500000,17000,13500000,75,76,27
231235,238,7500000,6000,14100000,75,79,22
225859,193,7000000,20000,15000000,75,79,24
204355,39,5500000,34000,12800000,75,76,28
226370,117,11000000,12000,19800000,75,82,23
208450,16,7500000,72000,0,75,78,24
235073,230,9500000,14000,14000000,75,82,22
162369,121,2400000,21000,5300000,75,75,35
228675,99,10500000,33000,15300000,75,82,23
193847,239,3700000,11000,5500000,75,75,32
251702,70,0,0,0,75,75,34
223297,32,6000000,12000,13500000,75,76,27
170797,240,3900000,16000,10000000,75,75,31
144429,18,2100000,30000,3900000,75,75,34
189484,38,4900000,19000,11600000,75,75,29
251692,70,0,0,0,75,75,34
186156,61,5000000,74000,11000000,75,75,28
221740,42,8000000,35000,16800000,75,79,25
243245,79,12000000,8000,16800000,75,85,19
214572,241,4099999,3000,6500000,75,75,31
212267,62,6500000,84000,15800000,75,76,26
230186,36,1200000,18000,2300000,75,75,36
220714,168,9000000,13000,18900000,75,81,24
218154,242,5500000,1000,14300000,75,75,29
201073,132,5500000,33000,13000000,75,75,29
214570,171,5500000,8000,11700000,75,75,28
200519,156,5000000,21000,14800000,75,76,29
205633,198,4600000,32000,9900000,75,75,31
229636,25,8000000,28000,15100000,75,79,25
184873,141,2700000,20000,6200000,75,75,33
209669,156,3800000,20000,10800000,75,75,31
188166,102,5500000,70000,13000000,75,75,29
236295,193,7000000,20000,14100000,75,78,23
238095,31,10500000,34000,16200000,75,82,22
219145,28,6000000,38000,13800000,75,77,26
214026,20,5500000,10000,0,75,75,27
238858,77,12500000,12000,22000000,75,83,23
188938,243,950000,8000,4600000,75,75,34
242187,57,12500000,23000,20000000,75,84,20
161805,64,1600000,11000,3800000,75,75,35
233486,19,10500000,20000,19600000,75,82,23
238857,32,7000000,11000,15600000,75,78,25
186408,209,2300000,950,6400000,75,75,35
236073,244,6000000,11000,12400000,75,75,24
215103,179,3500000,14000,5600000,75,75,33
194359,52,2900000,30000,5700000,75,75,33
207935,179,1800000,10000,5000000,75,75,33
206655,88,5500000,41000,10400000,75,75,30
240702,190,8000000,21000,14200000,75,79,24
172862,56,1800000,23000,4500000,75,75,34
206654,15,6500000,58000,14800000,75,78,26
243007,137,6000000,1000,15400000,75,75,27
186684,76,3800000,18000,10300000,75,75,31
214076,245,625000,5000,1900000,75,75,36
245307,70,0,0,0,75,75,36
203067,131,1900000,8000,3900000,75,75,34
230202,216,5000000,21000,10500000,75,75,28
193849,93,5500000,51000,12400000,75,75,29
190520,18,4600000,30000,9400000,75,75,30
179516,246,4600000,28000,8800000,75,75,32
186992,88,4099999,37000,7700000,75,75,31
163925,247,1800000,3000,2800000,75,75,37
216433,93,7500000,51000,16800000,75,78,25
203362,172,6500000,44000,0,75,76,25
237646,222,8000000,13000,12600000,75,80,24
220502,165,8500000,26000,16900000,75,80,25
245327,70,0,0,0,75,75,32
162895,28,3500000,42000,7400000,75,75,33
225359,248,4700000,12000,8100000,75,75,31
214350,229,5500000,5000,9100000,75,75,29
191565,56,5500000,28000,11700000,75,75,30
191053,34,4400000,38000,8500000,75,75,32
191055,139,4099999,9000,7200000,75,75,31
178253,249,3500000,15000,6000000,75,75,33
230219,68,6000000,26000,11700000,75,75,24
245322,70,0,0,0,75,75,28
234826,32,12500000,12000,22000000,75,83,23
226378,83,5500000,18000,9100000,75,75,30
214601,152,5000000,35000,9400000,75,75,28
224348,161,3000000,12000,6500000,75,75,31
234060,120,12500000,76000,0,75,84,22
152912,155,1900000,15000,2900000,75,75,39
230224,250,5500000,9000,12400000,75,75,20
240976,65,11000000,33000,0,75,82,22
201046,31,5500000,46000,11100000,75,75,28
242516,78,12500000,13000,16000000,75,83,21
239956,124,13500000,7000,19600000,75,87,19
233556,170,12500000,25000,21000000,75,84,23
219732,95,7500000,51000,16800000,75,78,25
215892,79,5500000,13000,9600000,75,76,27
190547,181,3600000,16000,7700000,75,75,32
229971,212,8000000,15000,16600000,75,80,24
162131,12,2400000,41000,5300000,75,75,35
225363,251,7500000,13000,18100000,75,78,25
227927,98,8000000,36000,15800000,75,80,23
185181,73,3000000,19000,9000000,75,75,31
237681,23,13500000,59000,0,75,89,19
242267,83,12000000,13000,14400000,75,83,24
144172,252,625000,9000,3600000,75,75,35
179546,175,4700000,35000,10200000,75,75,31
235866,31,11500000,42000,18100000,75,82,22
202330,55,5500000,14000,0,75,75,29
193881,87,5500000,30000,11100000,75,75,28
247641,81,12500000,750,26500000,75,86,20
253272,253,4000000,1000,10800000,75,75,28
194904,254,4700000,7000,8700000,75,77,29
225880,74,4800000,15000,7700000,75,75,30
220763,78,7000000,16000,11800000,75,77,25
221016,45,5500000,23000,13700000,75,75,28
183895,255,3500000,9000,6000000,75,75,33
192087,63,4900000,37000,8800000,75,75,29
241497,5,8000000,39000,15400000,75,80,21
203872,256,3500000,15000,6000000,75,75,33
202078,228,5500000,9000,9800000,75,75,29
229980,152,11500000,29000,17100000,75,83,23
47201,16,625000,22000,1100000,75,75,37
246113,139,12000000,8000,16200000,75,85,22
240471,197,7500000,23000,14200000,75,78,25
231777,138,12500000,21000,22000000,75,83,21
254048,257,9000000,12000,17100000,75,81,23
252000,58,12000000,20000,18900000,75,83,20
208224,185,5500000,1000,14300000,75,75,28
236639,58,7500000,27000,15800000,75,80,25
214111,187,2900000,1000,6600000,75,75,33
193886,230,5500000,23000,11700000,75,75,30
192350,88,5500000,41000,10400000,75,75,30
190558,258,3800000,8000,7400000,75,75,31
222558,38,6500000,18000,15200000,75,77,25
204883,259,6000000,33000,12800000,75,79,26
168530,27,1800000,12000,5000000,75,75,34
227153,77,5500000,12000,12000000,75,75,27
210281,260,1100000,650,3100000,75,75,38
235389,152,11000000,32000,17100000,75,82,23
215165,261,4700000,15000,9000000,75,75,31
230524,216,6000000,25000,13300000,75,75,28
228736,186,9500000,22000,15400000,75,82,22
207616,96,7000000,42000,14800000,75,79,25
230005,30,8500000,55000,17800000,75,80,22
225653,200,8500000,15000,14200000,75,80,24
235883,57,12500000,50000,0,75,86,20
216939,262,4700000,7000,8700000,75,77,29
215147,161,7500000,15000,12600000,75,80,26
230250,250,4900000,13000,11400000,75,75,28
202858,178,5500000,22000,11100000,75,75,28
190569,125,950000,7000,4400000,75,75,34
215148,263,4800000,14000,8300000,75,75,30
192358,104,3700000,8000,6500000,75,75,30
183376,175,3900000,32000,8500000,75,75,31
227174,93,11000000,38000,17900000,75,82,22
223334,39,9000000,34000,20000000,75,81,23
183909,18,4500000,32000,8500000,75,75,32
170597,176,2800000,9000,7600000,75,75,32
224869,160,5500000,13000,10900000,75,77,28
198760,201,5500000,9000,9400000,75,75,28
219244,143,7000000,15000,11900000,75,81,25
230252,180,4900000,13000,11400000,75,75,28
169324,215,2100000,24000,3500000,75,75,34
209781,141,3500000,22000,8000000,75,75,33
207733,211,6500000,11000,16300000,75,76,26
192371,264,2800000,15000,4800000,75,75,33
189043,193,4099999,23000,8600000,75,75,31
183666,76,950000,14000,6100000,75,75,34
235134,78,8000000,13000,11800000,75,80,23
220031,109,8000000,31000,17800000,75,79,24
220287,257,7500000,15000,15100000,75,78,25
230528,203,5500000,9000,12400000,75,75,20
199767,78,6500000,67000,0,75,76,27
230244,71,6000000,26000,12400000,75,75,24
200826,265,5500000,18000,11100000,75,75,30
221797,230,6500000,22000,15000000,75,76,25
215930,44,8000000,38000,15200000,75,81,24
215162,153,2700000,18000,4700000,75,75,33
171896,88,2700000,37000,5000000,75,75,33
225144,159,7000000,53000,0,75,77,26
223608,160,5500000,13000,9600000,75,75,30
157304,82,1800000,10000,3300000,75,75,34
221306,266,5500000,9000,9800000,75,75,29
189303,185,6000000,1000,15400000,75,75,28
234102,11,11000000,43000,16200000,75,85,23
206198,116,6000000,21000,13100000,75,77,26
205942,158,3000000,11000,8600000,75,75,31
198006,79,4600000,14000,7700000,75,75,31
193141,130,2100000,17000,3200000,75,75,34
182133,42,2700000,30000,5900000,75,75,33
246646,21,13500000,37000,25200000,75,87,20
168565,267,2700000,26000,7000000,75,75,34
235899,123,8500000,30000,15200000,75,81,22
213884,172,8000000,44000,15900000,75,79,25
234568,10,12500000,10000,0,75,84,21
228229,72,5500000,34000,12800000,75,76,28
189060,44,5000000,46000,11500000,75,76,29
132740,195,625000,13000,2300000,75,75,35
193408,27,6000000,15000,14000000,75,75,28
242816,1,13500000,77000,33400000,75,88,20
177019,143,3600000,20000,6500000,75,75,32
192041,33,5500000,21000,14100000,75,76,28
193011,168,4700000,14000,10500000,75,75,29
148526,211,625000,5000,2300000,75,75,36
223885,6,11000000,34000,13900000,75,83,23
134820,172,1600000,30000,3800000,75,75,35
211108,50,6000000,24000,11200000,75,75,27
238744,2,12500000,43000,18500000,75,84,21
214692,268,5500000,16000,13000000,75,75,28
199576,98,4900000,44000,11400000,75,75,28
237207,132,8500000,25000,18700000,75,80,22
205193,35,7000000,21000,16300000,75,79,25
239045,65,6500000,51000,15800000,75,76,25
176009,190,4400000,22000,7500000,75,75,32
233866,172,12500000,44000,21000000,75,84,22
192906,269,2400000,12000,4700000,75,75,35
213899,80,6000000,21000,10300000,75,77,27
191627,80,6500000,23000,11100000,75,76,26
245388,27,11500000,68000,0,75,86,20
246669,15,13000000,22000,30300000,75,88,18
245155,26,12000000,9000,16800000,75,85,19
194957,14,4800000,79000,11400000,75,75,28
182670,42,3700000,30000,8400000,75,75,32
204943,50,4600000,24000,8800000,75,75,32
190607,270,4500000,9000,7300000,75,75,32
198032,96,5500000,46000,12800000,75,76,28
205970,271,6500000,15000,15800000,75,76,26
231826,150,11500000,22000,19000000,75,82,21
236690,190,4700000,21000,8300000,75,75,29
178322,152,3900000,34000,7000000,75,75,32
199827,182,3500000,18000,5900000,75,75,33
215699,132,5500000,26000,12000000,75,75,27
217235,272,3600000,10000,9000000,75,75,32
221587,259,6000000,45000,13300000,75,75,27
236947,123,12000000,30000,19000000,75,85,22
194979,273,3900000,23000,8199999,75,75,32
241827,59,8000000,18000,17400000,75,80,24
155887,119,3700000,8000,6600000,75,75,32
169115,64,1800000,15000,4500000,75,75,34
243952,8,12000000,50000,21400000,75,87,21
255472,27,12500000,11000,23100000,75,84,22
167665,187,1600000,900,4600000,75,75,35
212722,39,6000000,33000,13800000,75,76,26
186098,144,2800000,17000,6800000,75,75,32
239592,274,12500000,34000,20000000,75,84,20
216774,16,6500000,42000,0,75,78,26
183280,275,1800000,9000,5300000,75,75,34
230341,110,6000000,20000,12400000,75,75,24
215193,153,6500000,18000,11800000,75,78,26
215449,57,8500000,24000,15200000,75,81,24
194201,184,5000000,38000,12800000,75,76,29
205211,70,0,0,0,75,75,32
211099,212,6500000,19000,16600000,75,76,25
192667,55,4500000,25000,10500000,75,75,32
232099,32,9000000,58000,0,75,81,24
201884,60,5500000,48000,12400000,75,75,28
251804,1,11500000,50000,22500000,75,86,19
228509,75,12500000,43000,0,75,85,22
176285,276,3800000,33000,0,75,75,31
182941,142,2700000,48000,5300000,75,75,33
221342,156,11000000,18000,0,75,82,22
225182,277,8500000,6000,13300000,75,80,24
231070,153,6000000,18000,10200000,75,76,27
191135,219,5500000,11000,10400000,75,75,29
193440,78,4600000,15000,7700000,75,75,30
234913,143,6500000,22000,12600000,75,76,26
240289,139,7500000,8000,12600000,75,80,24
211107,278,6500000,10000,0,75,78,27
226211,234,8000000,18000,15100000,75,79,23
237715,31,11500000,60000,0,75,82,22
224151,135,6500000,38000,14200000,75,76,27
230295,71,4800000,32000,11400000,75,75,28
222123,279,6500000,8000,11000000,75,78,27
204738,174,5500000,36000,0,75,75,29
211381,141,6000000,22000,14000000,75,75,26
211879,116,6500000,23000,14100000,75,76,26
245158,120,12500000,23000,26500000,75,86,22
224949,123,12500000,33000,21900000,75,86,22
152999,170,1900000,24000,4300000,75,75,38
211368,118,6500000,1000,17400000,75,76,25
235944,33,12500000,19000,24200000,75,84,23
239272,172,5500000,34000,11300000,75,78,26
188840,158,2900000,14000,6000000,75,75,33
203177,120,6000000,24000,14700000,75,75,27
239529,195,10500000,20000,12800000,75,82,22
178090,280,4500000,1000,11000000,75,75,32
251182,148,8500000,20000,16000000,75,81,23
178091,92,5500000,18000,11700000,75,75,30
195479,232,5000000,44000,9900000,75,75,28
182184,60,4600000,46000,10500000,75,75,31
162220,190,3000000,16000,6500000,75,75,31
172723,168,1800000,11000,6800000,75,75,33
220332,153,6000000,22000,10500000,75,75,27
227508,45,7500000,22000,17400000,75,78,26
245426,38,11500000,13000,23000000,75,85,20
240046,49,6500000,38000,14200000,75,76,26
125871,42,4800000,30000,10500000,75,75,30
207790,87,6500000,25000,13300000,75,78,25
190885,168,4900000,14000,10500000,75,75,29
201389,31,6000000,44000,11900000,75,75,27
229804,255,7500000,9000,13400000,75,78,25
214446,226,7000000,8000,10300000,75,78,26
230323,91,4800000,14000,9500000,75,75,24
253109,281,12500000,8000,16500000,75,83,21
236480,96,11000000,42000,18900000,75,82,23
225733,282,5500000,9000,8100000,75,75,30
212933,190,4800000,23000,9000000,75,75,31
205989,15,7500000,55000,15800000,75,80,25
192146,99,2900000,38000,4800000,75,75,33
237221,23,12000000,53000,0,75,83,22
219576,59,5500000,14000,0,75,75,28
213689,283,7000000,24000,15800000,75,79,25
214971,261,6000000,20000,0,75,75,26
231355,145,12000000,37000,16200000,75,84,23
215228,284,4600000,19000,9100000,75,75,30
227772,237,5500000,9000,9800000,75,75,28
184252,74,4600000,18000,7700000,75,75,32
236477,75,11500000,27000,20000000,75,82,22
235454,9,7500000,44000,15800000,75,79,21
241854,26,11500000,10000,15200000,75,84,20
193470,126,5000000,28000,11000000,75,75,28
213951,27,4700000,10000,11400000,75,77,29
214207,220,5500000,22000,0,75,75,29
223671,57,7000000,24000,14200000,75,79,23
230336,68,3700000,30000,7900000,75,75,32
200641,81,5500000,1000,13700000,75,75,30
149185,87,1600000,19000,3600000,75,75,35
226754,22,10500000,26000,16200000,75,82,22
212419,93,6500000,44000,13800000,75,78,27
225475,150,7000000,27000,14100000,75,79,26
150724,10,1800000,50000,6800000,75,75,33
222148,166,8000000,24000,15900000,75,79,25
222404,70,0,0,0,75,81,24
171972,46,4400000,46000,9500000,75,75,32
182212,166,4600000,28000,9900000,75,75,32
224933,92,6000000,18000,12600000,75,75,27
178160,141,3500000,22000,7800000,75,75,33
246186,205,12500000,16000,17900000,75,84,22
244206,120,11500000,27000,0,75,85,20
199904,285,5000000,25000,10300000,75,77,27
224218,99,7500000,40000,14200000,75,78,24
161754,275,2800000,9000,6700000,75,75,33
216283,286,5000000,18000,8800000,75,75,28
235996,143,6500000,21000,12600000,75,76,25
222429,225,10500000,18000,18700000,75,82,24
223197,55,9000000,24000,21900000,75,81,23
235997,33,12500000,16000,23000000,75,83,21
239837,96,12500000,36000,23100000,75,85,21
223198,287,6000000,8000,10700000,75,76,26
231390,27,11500000,11000,20900000,75,82,23
195038,166,6000000,26000,12600000,75,75,27
200159,217,5500000,17000,11300000,75,78,27
192991,30,5500000,71000,12400000,75,75,29
228819,139,12500000,9000,17900000,75,84,23
215251,268,4800000,12000,0,75,77,28
238041,79,12000000,9000,15200000,75,84,20
210897,32,6500000,11000,15600000,75,78,25
228295,15,10500000,49000,17900000,75,82,24
171975,209,2400000,1000,6800000,75,75,35
189127,103,5000000,51000,12800000,75,76,29
202697,98,7000000,42000,14800000,75,79,26
210377,79,6500000,14000,11100000,75,76,27
231113,145,8500000,41000,15100000,75,80,24
232905,222,6000000,18000,10500000,75,75,27
253385,135,12500000,33000,19000000,75,83,22
194761,156,5500000,23000,14300000,75,75,29
199626,136,5500000,11000,12600000,75,75,30
216778,118,6500000,1000,16300000,75,78,26
198347,266,4800000,10000,9000000,75,75,31
235467,66,7000000,9000,12600000,75,77,25
251353,196,6000000,1000,15100000,75,75,28
229593,64,7500000,18000,15900000,75,78,25
189388,288,4800000,8000,8800000,75,75,30
213296,121,8000000,24000,15100000,75,79,25
239342,289,7000000,19000,0,75,80,23
152879,72,3500000,36000,7400000,75,75,33
229942,28,8000000,33000,16800000,75,81,22
139062,9,625000,32000,1300000,75,75,38
204341,77,3600000,12000,8600000,75,75,32
193844,55,5500000,25000,13700000,75,75,30
171828,263,2400000,13000,4700000,75,75,35
207924,175,5000000,33000,9400000,75,75,28
230195,71,4000000,26000,9300000,75,75,28
240690,230,12500000,22000,20000000,75,83,22
199986,73,2700000,23000,6500000,75,75,33
233265,132,8000000,25000,17600000,75,79,23
219953,139,5500000,10000,9800000,75,75,28
176944,234,4400000,19000,8000000,75,75,32
196143,152,4500000,37000,8500000,75,75,32
220633,17,7500000,55000,16800000,75,78,24
243015,142,7500000,45000,14200000,75,80,25
190854,123,2900000,35000,5100000,75,75,33
176794,233,3600000,10000,5500000,75,75,33
237960,290,8000000,13000,17600000,75,79,24
230355,69,1800000,25000,3800000,75,75,36
236499,93,12000000,38000,18900000,75,83,22
209620,9,7000000,58000,14800000,75,78,25
230613,38,8500000,16000,19600000,75,81,22
236245,275,9000000,9000,20700000,75,81,24
243414,14,11500000,40000,20000000,75,85,19
244950,261,6500000,14000,11800000,75,78,26
201943,150,6500000,48000,0,75,76,27
153048,291,5500000,9000,8500000,75,75,29
231640,156,11500000,24000,0,75,82,22
214988,130,7500000,18000,11800000,75,78,26
198451,219,4500000,10000,8000000,75,75,32
198861,17,4900000,60000,11400000,75,75,28
224739,137,7500000,900,18200000,75,77,24
224251,193,6000000,18000,12200000,75,79,25
237819,170,12500000,25000,21000000,75,85,22
188155,133,4800000,17000,9900000,75,75,30
190971,258,1900000,8000,3900000,75,75,34
156412,142,625000,23000,1100000,75,75,39
218621,292,4800000,850,12100000,75,75,30
172287,59,2600000,22000,6700000,75,75,34
179591,61,2300000,57000,5800000,75,75,35
241907,53,12500000,9000,17000000,75,83,22
226035,125,7500000,9000,13400000,75,78,25
199667,23,5000000,27000,14100000,75,76,29
169697,72,1800000,26000,6800000,75,75,33
215522,293,6500000,16000,10200000,75,79,24
238050,63,11500000,37000,17100000,75,82,22
212196,195,7500000,27000,11700000,75,78,25
173818,113,4600000,30000,11600000,75,75,32
236772,215,13500000,15000,19600000,75,87,19
184037,46,4600000,42000,10500000,75,75,30
189157,30,4700000,69000,11400000,75,75,31
193254,84,2900000,25000,5400000,75,75,33
208615,172,6500000,42000,13100000,75,78,27
233959,83,9000000,14000,14400000,75,81,24
239335,35,12500000,21000,26500000,75,86,22
242663,166,12000000,17000,18000000,75,83,21
242118,135,12500000,30000,19000000,75,83,23
226537,152,7000000,40000,14200000,75,77,26
234730,95,8000000,10000,0,75,80,23
215531,42,6000000,53000,0,75,75,27
202445,59,7000000,20000,16300000,75,79,26
208622,41,6000000,34000,14700000,75,75,28
206075,102,6000000,50000,12500000,75,79,27
162280,105,3500000,16000,6200000,75,75,33
211706,59,6500000,22000,16300000,75,76,27
212212,40,6000000,23000,12400000,75,77,26
215502,31,9500000,27000,13300000,75,82,22
236537,222,11000000,11000,14500000,75,82,21
215245,94,7000000,42000,15800000,75,77,26
228302,23,8000000,22000,17400000,75,80,24
189390,121,4099999,23000,8199999,75,75,31
204240,225,3800000,18000,9400000,75,75,29
212432,294,4800000,8000,8300000,75,77,28
232144,148,8000000,20000,16000000,75,81,22
237520,118,10500000,1000,19600000,75,82,23
199633,60,4099999,42000,9100000,75,75,31
230354,111,5000000,24000,10500000,75,75,28
201953,147,4800000,18000,12100000,75,75,30
212449,141,4600000,20000,11000000,75,75,30
214497,266,5500000,9000,9800000,75,75,28
233934,109,11000000,20000,15800000,75,83,22
150516,240,2300000,13000,5800000,75,75,35
231414,76,7500000,17000,18500000,75,78,24
218868,187,5500000,2000,14300000,75,75,30
236791,165,7500000,16000,0,75,78,25
218359,290,6500000,14000,15600000,75,78,26
210423,295,7500000,9000,13000000,75,78,25
208375,296,6000000,12000,9900000,75,79,26
225783,126,8500000,25000,18700000,75,80,22
215798,21,8500000,48000,17800000,75,80,23
222457,95,8500000,14000,0,75,80,25
230388,244,5500000,9000,12400000,75,75,20
236276,168,8500000,14000,17800000,75,80,23
199158,73,5500000,24000,14100000,75,76,28
237560,98,12500000,40000,21000000,75,83,22
207650,39,5000000,29000,11900000,74,77,25
203796,276,4099999,9000,8300000,74,74,29
189218,232,4200000,45000,9900000,74,74,28
195363,49,3600000,34000,8300000,74,74,28
200228,76,3500000,16000,9700000,74,74,30
237604,182,8000000,13000,11900000,74,81,23
186148,166,2200000,17000,0,74,74,31
227873,40,6000000,19000,11500000,74,79,24
226853,193,6000000,19000,13100000,74,79,23
224030,87,6000000,27000,0,74,77,22
230437,111,4300000,18000,10500000,74,74,24
217877,222,6000000,14000,11800000,74,78,24
243715,15,9500000,28000,25300000,74,87,19
225669,166,5500000,21000,12200000,74,78,25
169216,98,2700000,47000,6700000,74,74,33
233218,190,4500000,18000,8700000,74,75,26
177922,102,3300000,62000,8800000,74,74,32
216067,150,3600000,25000,7900000,74,74,30
211461,77,5000000,13000,13500000,74,75,26
216325,98,4800000,26000,10900000,74,78,24
232709,256,6500000,12000,12800000,74,80,24
247045,297,4200000,1000,12100000,74,74,28
219911,298,3500000,850,9900000,74,74,30
209440,299,4099999,36000,9400000,74,74,29
239367,300,9500000,9000,16200000,74,84,21
230665,275,4500000,9000,12600000,74,74,27
226592,107,6500000,15000,15000000,74,80,24
162329,299,1200000,21000,3100000,74,74,35
243231,215,8500000,21000,13600000,74,81,22
234774,301,4500000,14000,9500000,74,76,27
230255,216,3700000,19000,9500000,74,74,28
171018,302,2100000,7000,4300000,74,74,33
241775,76,4200000,17000,12000000,74,76,28
224368,108,5000000,21000,13500000,74,75,25
164464,53,1800000,7000,3900000,74,74,35
231280,192,5500000,24000,15900000,74,77,25
204401,117,3700000,13000,9200000,74,74,29
230507,91,4300000,23000,11400000,74,74,28
215107,303,5000000,1000,14800000,74,75,25
235813,25,6000000,12000,0,74,78,24
207683,292,3900000,600,10700000,74,76,27
230422,194,3300000,14000,8400000,74,74,32
241686,41,6500000,27000,18400000,74,80,23
210719,230,5500000,19000,12200000,74,78,25
167959,299,1400000,24000,5100000,74,74,33
184089,301,3500000,16000,7400000,74,74,31
192537,301,4200000,17000,8300000,74,74,28
245275,132,9500000,23000,17600000,74,82,23
219932,37,8500000,19000,18400000,74,81,24
212253,195,4800000,22000,8300000,74,77,27
222493,84,6000000,20000,13100000,74,79,24
223517,75,6000000,25000,13800000,74,78,24
230685,65,4500000,49000,11400000,74,74,27
235029,63,9500000,34000,15300000,74,82,22
204830,139,5000000,19000,0,74,75,25
229406,117,4900000,13000,13500000,74,75,26
234772,192,4099999,26000,12100000,74,74,29
237629,217,9500000,26000,0,74,84,21
199183,304,4099999,11000,7200000,74,74,30
248386,251,9500000,7000,21400000,74,86,20
241470,202,9000000,6000,14400000,74,84,20
204863,164,4500000,17000,11400000,74,74,27
215871,96,4600000,49000,11400000,74,74,26
219455,113,5000000,28000,14100000,74,75,26
177983,64,2000000,14000,4900000,74,74,33
183871,305,3300000,10000,5500000,74,74,32
219712,129,4400000,9000,10100000,74,75,26
251712,70,0,0,0,74,74,34
216385,187,3500000,1000,10100000,74,74,30
230465,216,4200000,21000,10500000,74,74,28
232514,306,4200000,14000,8300000,74,74,28
236610,5,9500000,48000,0,74,83,20
224574,142,6500000,42000,14300000,74,80,24
